customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,payment_method,support_tickets,late_payments,complaints_last_6_months,products_used,avg_session_minutes,auto_pay,senior_citizen,churn
CUST-00793,53,72.93,3868.41,Month-to-month,DSL,Credit card,2,1,1,2,46.5,Yes,No,0
CUST-00794,60,50.56,2988.66,Month-to-month,DSL,Credit card,0,0,0,1,37.3,No,No,0
CUST-00795,32,101.15,3307.9,Two year,Fiber optic,Credit card,0,2,0,3,53.0,No,No,0
CUST-00796,22,88.76,2060.99,Month-to-month,Fiber optic,Electronic check,0,2,1,1,34.8,No,No,0
CUST-00797,70,47.18,3344.75,Month-to-month,Fiber optic,Electronic check,1,0,1,3,28.2,Yes,No,0
CUST-00798,34,114.1,3851.87,Month-to-month,Fiber optic,Bank transfer,0,0,0,5,41.9,Yes,No,0
CUST-00799,23,89.49,1878.3,Month-to-month,Fiber optic,Credit card,1,0,0,1,32.3,Yes,No,0
CUST-00800,32,74.78,2387.15,One year,Fiber optic,Credit card,1,2,0,2,9.1,Yes,No,0
CUST-00801,1,109.98,86.95,Two year,Fiber optic,Electronic check,0,0,0,5,29.0,Yes,No,0
CUST-00802,22,78.5,1755.32,Two year,DSL,Bank transfer,0,0,0,2,81.0,No,No,0
CUST-00803,38,74.38,2840.46,One year,Fiber optic,Credit card,3,0,0,2,10.7,Yes,No,0
CUST-00804,67,60.47,4240.18,One year,Fiber optic,Electronic check,3,1,1,4,41.6,Yes,Yes,1
CUST-00805,54,87.8,4657.63,Month-to-month,Fiber optic,Mailed check,4,1,0,1,34.4,Yes,No,1
CUST-00806,57,85.49,4683.9,Two year,DSL,Credit card,1,2,0,1,65.5,Yes,No,0
CUST-00807,40,75.32,2875.7,Month-to-month,DSL,Credit card,0,1,0,5,21.3,Yes,Yes,0
CUST-00808,8,57.62,384.93,Month-to-month,Fiber optic,Mailed check,1,1,2,5,39.5,No,No,0
CUST-00809,29,77.86,2387.78,Two year,Fiber optic,Electronic check,1,0,0,5,48.3,No,No,0
CUST-00810,72,73.46,5133.45,Two year,No internet,Mailed check,0,0,0,1,35.3,No,No,0
CUST-00811,4,45.66,42.98,Month-to-month,DSL,Bank transfer,0,1,2,3,26.5,No,No,1
CUST-00812,64,42.62,2777.35,One year,DSL,Credit card,1,1,0,5,37.7,Yes,No,0
CUST-00813,50,87.43,4473.42,Month-to-month,DSL,Electronic check,1,1,2,5,33.4,No,No,0
CUST-00814,21,20.0,234.09,Month-to-month,DSL,Electronic check,3,0,0,2,33.3,No,No,1
CUST-00815,57,79.52,4319.99,Month-to-month,No internet,Credit card,0,0,2,3,52.0,Yes,No,0
CUST-00816,61,64.48,3838.9,Month-to-month,Fiber optic,Electronic check,2,0,0,1,44.0,No,Yes,0
CUST-00817,4,103.78,494.0,Month-to-month,DSL,Electronic check,2,1,0,1,46.3,No,No,1
CUST-00818,8,64.14,530.31,Month-to-month,Fiber optic,Credit card,1,0,1,2,43.0,No,Yes,0
CUST-00819,48,89.51,4206.48,Month-to-month,DSL,Bank transfer,0,1,0,2,52.4,Yes,No,1
CUST-00820,72,66.27,4860.17,Month-to-month,Fiber optic,Electronic check,3,0,0,5,57.6,Yes,Yes,0
CUST-00821,2,77.5,169.92,Two year,Fiber optic,Bank transfer,2,1,1,1,33.7,No,Yes,0
CUST-00822,48,91.21,4365.17,One year,No internet,Mailed check,0,0,0,3,50.3,No,No,0
CUST-00823,10,64.82,454.48,Two year,No internet,Bank transfer,2,0,0,3,18.6,Yes,No,0
CUST-00824,47,96.92,4462.78,Month-to-month,Fiber optic,Bank transfer,1,0,0,1,4.2,Yes,No,0
CUST-00825,45,53.14,2626.13,One year,No internet,Bank transfer,2,0,1,3,65.4,Yes,No,1
CUST-00826,7,81.48,530.0,Two year,Fiber optic,Electronic check,2,1,1,5,33.0,Yes,No,0
CUST-00827,50,95.3,4650.18,Month-to-month,Fiber optic,Electronic check,1,1,0,1,41.8,No,No,0
CUST-00828,65,89.52,5772.93,Month-to-month,No internet,Mailed check,0,0,1,1,19.6,Yes,No,0
CUST-00829,63,117.16,7395.37,Month-to-month,Fiber optic,Bank transfer,0,0,1,1,18.9,Yes,No,0
CUST-00830,3,58.2,280.6,Month-to-month,Fiber optic,Bank transfer,1,0,1,1,27.3,No,No,1
CUST-00831,18,44.66,878.41,Month-to-month,DSL,Mailed check,0,0,0,5,47.6,Yes,No,0
CUST-00832,18,53.12,874.97,Month-to-month,Fiber optic,Electronic check,0,2,0,1,30.3,No,No,1
CUST-00833,33,89.53,3107.08,Month-to-month,Fiber optic,Electronic check,1,0,0,2,33.0,Yes,No,1
CUST-00834,11,85.95,1043.21,One year,Fiber optic,Credit card,1,1,0,5,26.8,Yes,No,0
CUST-00835,62,77.25,4736.08,Month-to-month,DSL,Electronic check,1,1,0,5,55.5,No,No,0
CUST-00836,56,50.29,2800.86,Month-to-month,Fiber optic,Credit card,1,0,0,1,51.0,Yes,No,0
CUST-00837,59,91.87,5492.41,One year,Fiber optic,Bank transfer,1,0,0,2,30.7,Yes,No,0
CUST-00838,15,48.06,849.86,Month-to-month,DSL,Credit card,0,1,1,1,48.3,Yes,No,0
CUST-00839,2,100.5,20.0,Month-to-month,Fiber optic,Electronic check,0,2,0,1,34.3,No,No,1
CUST-00840,66,137.86,9107.21,Month-to-month,Fiber optic,Bank transfer,0,0,2,5,32.9,Yes,No,0
CUST-00841,21,83.06,1740.53,Month-to-month,DSL,Electronic check,3,0,0,2,37.3,Yes,No,0
CUST-00842,48,87.83,4147.36,Month-to-month,DSL,Bank transfer,1,1,0,4,47.6,Yes,No,0
CUST-00843,66,64.16,4165.46,Month-to-month,Fiber optic,Electronic check,1,0,0,1,24.6,No,No,0
CUST-00844,3,35.18,232.07,Month-to-month,No internet,Bank transfer,2,0,1,2,45.5,Yes,No,0
CUST-00845,1,61.74,125.9,Two year,DSL,Credit card,2,2,3,2,75.5,No,No,0
CUST-00846,1,50.96,303.76,Two year,Fiber optic,Credit card,0,2,1,3,40.7,No,No,0
CUST-00847,12,43.17,449.66,Month-to-month,DSL,Credit card,2,0,1,5,38.5,No,No,1
CUST-00848,4,112.89,468.02,Month-to-month,DSL,Electronic check,1,0,0,2,36.7,Yes,No,1
CUST-00849,60,81.0,4897.16,Month-to-month,DSL,Credit card,1,1,0,4,45.2,Yes,No,0
CUST-00850,44,83.35,3774.93,Two year,DSL,Bank transfer,0,0,0,3,13.8,No,No,0
CUST-00851,71,68.2,5005.21,Two year,DSL,Bank transfer,0,1,2,4,63.5,No,No,0
CUST-00852,58,71.2,4140.83,Month-to-month,No internet,Electronic check,2,0,0,2,52.7,No,No,0
CUST-00853,70,96.22,6604.03,Month-to-month,DSL,Bank transfer,0,0,0,3,28.3,No,No,0
CUST-00854,18,74.29,1251.91,Month-to-month,DSL,Bank transfer,2,0,2,4,38.5,No,No,1
CUST-00855,21,86.68,1837.41,Two year,DSL,Bank transfer,1,0,0,3,29.6,Yes,No,0
CUST-00856,62,70.69,4517.51,Two year,No internet,Credit card,1,0,2,4,42.5,No,No,0
CUST-00857,18,67.47,1040.89,Month-to-month,No internet,Electronic check,2,0,0,1,38.9,Yes,No,0
CUST-00858,5,44.05,79.85,One year,Fiber optic,Mailed check,3,1,0,2,41.4,No,No,1
CUST-00859,49,31.49,1633.87,Month-to-month,Fiber optic,Credit card,2,0,1,1,22.6,No,No,0
CUST-00860,58,69.25,3861.26,One year,DSL,Electronic check,0,1,2,1,30.8,Yes,No,0
CUST-00861,70,76.24,5201.8,Two year,Fiber optic,Bank transfer,0,0,0,1,55.2,Yes,No,0
CUST-00862,67,46.71,3265.95,Month-to-month,DSL,Electronic check,1,0,2,2,30.0,No,No,0
CUST-00863,9,74.24,641.6,Month-to-month,DSL,Bank transfer,0,1,1,2,3.0,No,No,1
CUST-00864,56,76.18,4230.34,One year,No internet,Electronic check,1,0,2,4,35.7,Yes,No,0
CUST-00865,61,27.57,1845.97,Month-to-month,Fiber optic,Bank transfer,1,0,1,3,74.2,Yes,No,0
CUST-00866,51,54.87,2670.81,Two year,DSL,Mailed check,0,1,1,4,50.7,No,No,0
CUST-00867,60,83.96,4885.92,Month-to-month,Fiber optic,Mailed check,1,2,2,5,29.2,No,No,0
CUST-00868,61,83.52,5290.23,Two year,DSL,Mailed check,2,0,0,4,37.2,No,No,0
CUST-00869,33,49.62,1665.46,Month-to-month,Fiber optic,Bank transfer,0,0,1,3,48.2,No,No,1
CUST-00870,3,78.49,317.03,Month-to-month,DSL,Electronic check,1,0,0,5,11.7,Yes,No,0
CUST-00871,33,97.49,3179.84,Month-to-month,DSL,Mailed check,0,0,1,2,25.2,Yes,No,1
CUST-00872,15,92.1,1368.71,Month-to-month,DSL,Mailed check,3,0,1,5,44.0,No,No,1
CUST-00873,9,72.9,571.65,Month-to-month,DSL,Credit card,0,1,0,1,61.9,Yes,No,0
CUST-00874,9,64.7,620.47,One year,Fiber optic,Credit card,1,0,2,5,31.4,Yes,Yes,0
CUST-00875,51,61.15,3218.41,Month-to-month,Fiber optic,Electronic check,0,0,3,2,61.5,Yes,No,0
CUST-00876,37,85.29,3179.25,Month-to-month,Fiber optic,Credit card,0,0,0,4,26.7,Yes,No,0
CUST-00877,39,79.29,3219.62,Month-to-month,No internet,Bank transfer,0,0,2,2,3.0,Yes,Yes,0
CUST-00878,54,88.85,4877.39,Month-to-month,No internet,Credit card,1,0,0,2,49.2,No,No,0
CUST-00879,40,77.9,2990.19,Two year,Fiber optic,Credit card,1,0,0,2,46.1,Yes,No,0
CUST-00880,46,93.01,4261.09,Two year,Fiber optic,Credit card,1,0,0,4,49.0,No,Yes,0
CUST-00881,7,77.08,485.75,Month-to-month,Fiber optic,Electronic check,3,1,1,1,48.5,Yes,No,1
CUST-00882,62,92.26,5810.53,One year,DSL,Mailed check,2,0,1,1,40.9,No,No,0
CUST-00883,33,94.16,3162.67,One year,Fiber optic,Electronic check,1,0,0,5,34.1,Yes,No,0
CUST-00884,12,57.3,702.89,Two year,Fiber optic,Electronic check,1,0,1,1,34.7,Yes,Yes,0
CUST-00885,59,35.22,2199.61,Month-to-month,Fiber optic,Electronic check,2,0,0,4,31.1,Yes,Yes,0
CUST-00886,53,108.96,5551.0,Month-to-month,Fiber optic,Bank transfer,2,1,0,2,32.0,No,No,0
CUST-00887,4,80.65,250.22,Month-to-month,Fiber optic,Bank transfer,1,0,0,2,10.8,No,No,1
CUST-00888,14,37.28,459.73,Two year,Fiber optic,Electronic check,1,1,0,2,19.8,No,No,0
CUST-00889,2,59.3,148.81,One year,DSL,Electronic check,3,0,1,2,35.5,Yes,No,1
CUST-00890,20,91.98,1905.94,Month-to-month,DSL,Credit card,2,0,0,4,4.4,Yes,Yes,0
CUST-00891,8,68.85,550.64,Month-to-month,Fiber optic,Electronic check,0,0,2,5,7.9,No,No,1
CUST-00892,52,63.73,3156.16,One year,DSL,Bank transfer,1,1,0,2,33.0,Yes,No,0
CUST-00893,38,105.82,4069.97,Two year,DSL,Electronic check,2,1,0,1,36.1,No,No,1
CUST-00894,71,51.96,3704.53,Month-to-month,DSL,Credit card,2,2,0,1,33.3,No,Yes,0
CUST-00895,54,57.44,2925.51,One year,No internet,Credit card,3,1,0,4,3.0,No,No,0
CUST-00896,45,79.65,3548.8,Month-to-month,Fiber optic,Credit card,0,0,1,5,61.3,Yes,No,1
CUST-00897,37,83.59,3137.71,Month-to-month,No internet,Credit card,1,0,0,1,16.5,Yes,Yes,0
CUST-00898,4,85.92,542.07,Month-to-month,DSL,Electronic check,0,0,1,3,25.7,Yes,No,0
CUST-00899,6,95.05,439.61,One year,DSL,Electronic check,0,0,0,2,19.1,No,No,0
CUST-00900,45,79.37,3666.46,Two year,Fiber optic,Electronic check,2,0,1,2,57.5,No,No,0
CUST-00901,1,85.77,20.0,Month-to-month,Fiber optic,Electronic check,0,1,0,5,44.3,Yes,No,0
CUST-00902,4,69.3,124.73,Month-to-month,Fiber optic,Mailed check,2,1,0,2,30.9,No,No,1
CUST-00903,16,76.38,1076.69,Month-to-month,No internet,Electronic check,1,1,0,2,29.8,Yes,No,0
CUST-00904,64,77.37,5024.28,Month-to-month,DSL,Electronic check,1,2,1,1,40.7,Yes,No,0
CUST-00905,34,79.73,2726.41,Month-to-month,Fiber optic,Electronic check,1,0,0,5,19.3,Yes,Yes,0
CUST-00906,52,92.0,4746.24,Month-to-month,DSL,Bank transfer,1,2,0,5,43.7,No,No,0
CUST-00907,30,87.21,2671.24,Month-to-month,Fiber optic,Mailed check,2,1,0,5,29.8,Yes,No,1
CUST-00908,13,75.97,992.51,Month-to-month,Fiber optic,Bank transfer,2,3,2,2,45.8,Yes,No,0
CUST-00909,27,57.2,1557.66,Month-to-month,DSL,Credit card,0,0,0,1,45.3,Yes,No,0
CUST-00910,7,76.49,499.01,One year,DSL,Bank transfer,1,0,1,5,29.1,Yes,No,0
CUST-00911,56,74.38,4041.97,Month-to-month,DSL,Credit card,2,0,0,4,7.2,Yes,No,0
CUST-00912,14,79.25,1312.46,One year,DSL,Bank transfer,2,2,1,2,34.3,Yes,Yes,1
CUST-00913,28,123.54,3627.17,Two year,DSL,Bank transfer,2,0,0,1,16.3,No,No,1
CUST-00914,71,63.48,4697.9,One year,DSL,Electronic check,4,0,0,4,39.2,No,Yes,0
CUST-00915,43,84.29,3559.75,Month-to-month,Fiber optic,Credit card,1,1,1,5,34.2,Yes,No,0
CUST-00916,34,98.51,3267.51,Month-to-month,DSL,Electronic check,0,0,0,1,29.2,No,No,0
CUST-00917,40,77.16,3036.67,One year,DSL,Electronic check,1,0,1,3,18.6,No,Yes,0
CUST-00918,57,126.43,7335.4,Month-to-month,Fiber optic,Bank transfer,6,0,1,3,55.8,No,No,0
CUST-00919,19,66.68,1266.9,Month-to-month,Fiber optic,Electronic check,2,0,0,3,31.2,Yes,No,1
CUST-00920,46,82.13,3712.8,Month-to-month,Fiber optic,Bank transfer,0,2,0,2,73.3,No,Yes,0
CUST-00921,63,57.43,3661.75,Month-to-month,Fiber optic,Mailed check,0,0,0,2,38.5,No,No,0
CUST-00922,42,67.27,2736.97,Month-to-month,DSL,Credit card,1,0,1,2,43.3,Yes,No,1
CUST-00923,33,80.48,2493.19,One year,Fiber optic,Electronic check,2,0,0,5,38.6,No,Yes,0
CUST-00924,11,93.62,1045.33,Month-to-month,DSL,Credit card,4,0,0,5,43.1,Yes,No,0
CUST-00925,18,82.02,1414.43,Month-to-month,Fiber optic,Bank transfer,1,0,0,1,54.4,No,Yes,0
CUST-00926,69,102.7,7084.66,Two year,Fiber optic,Electronic check,0,0,0,4,54.6,No,Yes,0
CUST-00927,39,72.91,2521.31,Month-to-month,Fiber optic,Electronic check,1,1,0,3,11.5,Yes,No,1
CUST-00928,22,67.69,1382.13,One year,Fiber optic,Credit card,1,1,0,2,50.8,Yes,Yes,1
CUST-00929,31,134.49,4163.78,Month-to-month,No internet,Mailed check,1,0,2,1,45.5,No,No,0
CUST-00930,42,83.67,3332.17,Month-to-month,Fiber optic,Electronic check,0,0,0,4,38.5,Yes,No,0
CUST-00931,39,59.17,2129.74,Two year,Fiber optic,Electronic check,1,0,0,2,63.7,No,No,1
CUST-00932,51,59.73,3050.88,Month-to-month,Fiber optic,Mailed check,1,0,0,1,64.3,No,No,0
CUST-00933,19,54.26,1115.13,Month-to-month,Fiber optic,Electronic check,0,2,0,5,51.6,Yes,No,0
CUST-00934,47,95.6,4386.19,Two year,DSL,Electronic check,0,0,0,5,29.8,Yes,No,0
CUST-00935,32,66.98,2111.9,One year,DSL,Credit card,3,0,2,3,20.1,No,No,1
CUST-00936,68,77.8,5261.72,One year,Fiber optic,Electronic check,1,1,0,3,49.3,No,No,0
CUST-00937,12,73.6,695.72,Month-to-month,DSL,Electronic check,0,0,0,3,58.4,Yes,No,1
CUST-00938,11,91.09,1144.06,Month-to-month,DSL,Credit card,1,2,0,1,7.6,Yes,Yes,0
CUST-00939,34,56.37,1894.63,One year,DSL,Credit card,1,0,0,1,54.3,Yes,No,0
CUST-00940,37,51.34,1878.91,Month-to-month,DSL,Credit card,1,0,0,2,34.2,No,No,0
CUST-00941,50,79.93,4041.26,Month-to-month,Fiber optic,Credit card,1,0,0,2,10.9,Yes,No,0
CUST-00942,30,88.22,2459.4,One year,DSL,Credit card,2,1,0,1,45.0,Yes,No,0
CUST-00943,66,82.32,5543.51,Month-to-month,DSL,Credit card,0,0,1,1,51.6,Yes,No,0
CUST-00944,35,57.19,2127.72,Month-to-month,Fiber optic,Bank transfer,0,1,1,5,32.7,No,Yes,0
CUST-00945,10,89.9,915.86,Month-to-month,No internet,Bank transfer,0,1,0,5,22.1,Yes,No,0
CUST-00946,9,58.64,583.23,Month-to-month,No internet,Bank transfer,0,0,0,2,63.7,No,No,0
CUST-00947,71,63.53,4471.5,One year,Fiber optic,Bank transfer,0,0,0,4,28.0,Yes,Yes,0
CUST-00948,10,54.23,645.9,Two year,DSL,Bank transfer,4,1,0,1,55.4,No,No,0
CUST-00949,69,103.63,7051.72,Month-to-month,DSL,Electronic check,4,0,0,5,15.3,No,Yes,0
CUST-00950,21,88.94,1863.85,Month-to-month,DSL,Mailed check,1,1,0,5,44.2,No,No,1
CUST-00951,7,88.31,621.44,Month-to-month,DSL,Bank transfer,0,1,0,1,43.8,No,No,1
CUST-00952,22,102.44,2249.04,Month-to-month,No internet,Electronic check,1,1,0,2,51.1,Yes,Yes,1
CUST-00953,45,136.88,6287.9,Month-to-month,DSL,Electronic check,0,0,1,2,60.4,Yes,No,1
CUST-00954,31,37.4,1421.98,Two year,DSL,Credit card,0,0,2,1,25.8,Yes,No,0
CUST-00955,57,58.76,3336.14,Month-to-month,Fiber optic,Credit card,0,0,1,2,45.8,Yes,No,0
CUST-00956,44,61.44,2759.8,Month-to-month,Fiber optic,Bank transfer,2,0,0,4,17.5,No,No,0
CUST-00957,29,56.28,1535.83,Two year,No internet,Credit card,1,0,1,4,17.3,Yes,No,0
CUST-00958,46,51.29,2483.17,Month-to-month,DSL,Electronic check,2,0,0,1,29.3,No,No,0
CUST-00959,70,68.41,4726.6,Two year,Fiber optic,Electronic check,1,0,0,2,44.1,Yes,No,0
CUST-00960,30,48.23,1824.32,Month-to-month,No internet,Bank transfer,3,1,0,5,63.2,No,No,1
CUST-00961,12,82.37,787.95,Month-to-month,DSL,Electronic check,3,0,0,5,65.9,No,No,0
CUST-00962,30,76.14,2541.89,Two year,DSL,Bank transfer,1,1,1,3,32.7,No,Yes,0
CUST-00963,61,85.58,5339.33,Month-to-month,Fiber optic,Electronic check,0,0,0,4,42.6,Yes,No,0
CUST-00964,16,86.17,1244.05,Month-to-month,DSL,Credit card,1,0,0,2,52.1,No,Yes,0
CUST-00965,69,88.27,6368.96,Month-to-month,Fiber optic,Credit card,0,0,2,5,49.5,No,No,0
CUST-00966,43,66.79,2760.56,One year,Fiber optic,Electronic check,4,0,0,3,35.5,Yes,Yes,0
CUST-00967,44,121.67,5315.76,One year,DSL,Credit card,1,1,0,4,39.1,No,Yes,0
CUST-00968,23,80.16,1688.09,Month-to-month,No internet,Bank transfer,0,0,0,2,36.3,No,No,0
CUST-00969,67,34.03,2262.44,One year,Fiber optic,Electronic check,1,0,1,1,34.9,Yes,No,0
CUST-00970,3,52.95,152.53,One year,No internet,Electronic check,1,0,1,3,32.9,Yes,No,0
CUST-00971,22,36.71,907.22,Month-to-month,No internet,Bank transfer,0,1,1,3,36.2,Yes,No,0
CUST-00972,31,75.38,2629.38,Month-to-month,Fiber optic,Bank transfer,0,1,0,3,31.9,Yes,No,1
CUST-00973,35,72.32,2469.64,Month-to-month,Fiber optic,Credit card,1,0,0,5,21.0,No,No,0
CUST-00974,35,64.69,1933.83,Month-to-month,DSL,Bank transfer,1,0,1,4,50.9,No,Yes,0
CUST-00975,11,119.24,1389.46,Month-to-month,DSL,Electronic check,1,1,0,2,45.7,Yes,No,1
CUST-00976,17,87.08,1414.32,Month-to-month,Fiber optic,Electronic check,1,0,1,3,66.1,Yes,No,0
CUST-00977,7,90.97,855.0,Month-to-month,DSL,Credit card,0,0,0,1,43.5,Yes,Yes,1
CUST-00978,42,54.52,2285.69,Month-to-month,DSL,Bank transfer,1,1,0,4,31.7,Yes,Yes,0
CUST-00979,26,53.02,1287.43,One year,DSL,Bank transfer,1,1,0,1,28.6,No,No,1
CUST-00980,41,75.81,2986.65,Month-to-month,DSL,Electronic check,0,0,1,1,38.7,No,No,0
CUST-00981,43,78.81,3463.58,Two year,Fiber optic,Credit card,0,0,0,3,46.3,Yes,No,0
CUST-00982,51,34.16,1709.13,Two year,Fiber optic,Bank transfer,2,0,0,5,34.3,Yes,No,0
CUST-00983,40,71.03,3017.32,One year,Fiber optic,Electronic check,1,0,2,2,15.9,No,No,1
CUST-00984,47,75.31,3514.3,Two year,No internet,Credit card,3,1,0,1,26.9,Yes,No,1
CUST-00985,43,70.27,3191.36,Two year,No internet,Credit card,2,0,0,1,38.3,Yes,No,0
CUST-00986,47,57.11,2518.55,Month-to-month,DSL,Electronic check,0,0,0,5,49.1,No,Yes,0
CUST-00987,45,63.13,2632.22,One year,Fiber optic,Electronic check,3,0,1,4,15.7,No,No,1
CUST-00988,23,71.11,1735.03,Month-to-month,DSL,Electronic check,2,1,2,3,42.0,No,No,1
CUST-00989,18,77.0,1330.27,One year,Fiber optic,Mailed check,1,1,1,5,41.3,Yes,Yes,0
CUST-00990,57,88.31,5002.04,Month-to-month,Fiber optic,Electronic check,1,0,0,1,31.2,No,No,1
CUST-00991,25,98.78,2348.04,Month-to-month,Fiber optic,Electronic check,1,1,0,4,29.2,No,No,1
CUST-00992,40,68.52,2610.54,Month-to-month,DSL,Electronic check,2,1,0,2,27.0,Yes,No,1
CUST-00993,15,64.96,1050.68,Two year,Fiber optic,Electronic check,0,0,1,2,40.1,Yes,No,0
CUST-00994,32,84.63,2705.9,Month-to-month,DSL,Electronic check,1,1,2,5,54.9,Yes,No,0
CUST-00995,39,88.44,3321.94,Month-to-month,No internet,Credit card,1,2,0,5,56.0,Yes,No,0
CUST-00996,46,65.45,3105.57,Month-to-month,DSL,Electronic check,1,0,0,5,21.1,No,No,0
CUST-00997,38,92.39,3651.81,Month-to-month,Fiber optic,Electronic check,1,1,0,1,35.2,No,No,0
CUST-00998,26,96.55,2497.24,Two year,No internet,Electronic check,0,1,1,4,5.1,Yes,No,0
CUST-00999,70,103.42,7359.78,One year,DSL,Credit card,1,0,1,2,39.6,Yes,Yes,1
CUST-01000,37,114.12,4102.22,Month-to-month,Fiber optic,Electronic check,2,0,1,2,47.0,Yes,No,1
CUST-01001,59,55.94,3369.73,Month-to-month,DSL,Credit card,0,1,3,1,61.6,Yes,Yes,1
CUST-01002,54,75.31,4086.15,Month-to-month,No internet,Bank transfer,1,0,1,3,11.2,Yes,Yes,0
CUST-01003,41,75.25,2990.26,Month-to-month,Fiber optic,Bank transfer,0,0,0,5,21.7,No,No,0
CUST-01004,64,72.84,4908.13,Two year,DSL,Electronic check,1,0,0,2,40.2,No,Yes,0
CUST-01005,10,60.72,635.13,One year,Fiber optic,Bank transfer,0,0,0,3,13.7,No,Yes,0
CUST-01006,67,42.32,2764.54,Month-to-month,Fiber optic,Bank transfer,1,0,0,4,40.6,Yes,Yes,0
CUST-01007,62,77.04,4778.83,One year,DSL,Electronic check,0,0,0,4,47.3,No,No,0
CUST-01008,37,58.1,2045.34,Month-to-month,Fiber optic,Credit card,2,0,1,2,18.8,No,Yes,1
CUST-01009,53,76.89,3936.34,One year,Fiber optic,Bank transfer,0,0,2,1,40.0,Yes,No,0
CUST-01010,38,57.53,2132.21,Month-to-month,Fiber optic,Electronic check,1,0,1,5,19.8,Yes,No,0
CUST-01011,20,50.81,970.39,One year,Fiber optic,Credit card,1,1,0,3,58.6,Yes,No,0
CUST-01012,58,80.15,4552.2,Month-to-month,Fiber optic,Credit card,2,1,2,4,41.1,Yes,No,1
CUST-01013,18,78.32,1559.89,Two year,DSL,Electronic check,0,0,1,3,28.4,No,No,0
CUST-01014,23,87.74,1926.13,Month-to-month,Fiber optic,Mailed check,0,1,2,2,19.4,No,No,1
CUST-01015,38,123.09,4565.55,Month-to-month,Fiber optic,Electronic check,0,1,1,2,43.8,No,No,1
CUST-01016,61,81.1,4804.81,Month-to-month,No internet,Electronic check,2,0,0,4,58.4,Yes,No,1
CUST-01017,28,85.67,2244.92,Month-to-month,No internet,Electronic check,0,1,2,5,26.4,Yes,No,0
CUST-01018,36,51.29,1969.73,Month-to-month,Fiber optic,Credit card,2,0,1,2,31.4,Yes,No,0
CUST-01019,3,46.69,171.05,One year,Fiber optic,Bank transfer,2,0,0,1,26.7,Yes,No,0
CUST-01020,9,109.82,1071.22,One year,Fiber optic,Bank transfer,1,0,1,1,61.3,No,No,1
CUST-01021,5,54.68,395.61,Month-to-month,Fiber optic,Mailed check,0,0,0,3,9.4,Yes,No,1
CUST-01022,6,52.03,272.18,One year,Fiber optic,Credit card,1,1,2,2,57.3,Yes,Yes,1
CUST-01023,63,74.14,4847.49,One year,No internet,Credit card,2,1,0,5,32.3,Yes,No,0
CUST-01024,61,73.02,4378.99,Month-to-month,DSL,Credit card,1,0,2,2,36.9,No,No,0
CUST-01025,60,55.14,3176.91,Month-to-month,Fiber optic,Electronic check,0,0,0,3,32.9,Yes,No,0
CUST-01026,5,68.29,386.28,Month-to-month,No internet,Mailed check,1,1,0,2,41.6,Yes,No,1
CUST-01027,6,102.05,629.65,Month-to-month,Fiber optic,Credit card,1,0,0,3,27.1,No,No,1
CUST-01028,21,57.27,1219.83,One year,Fiber optic,Credit card,2,0,0,4,53.9,Yes,Yes,0
CUST-01029,41,44.34,1939.78,Two year,Fiber optic,Credit card,2,1,1,4,54.5,No,No,0
CUST-01030,25,95.74,2406.25,One year,Fiber optic,Bank transfer,1,0,1,4,23.2,No,No,1
CUST-01031,36,85.83,3127.45,Month-to-month,No internet,Electronic check,0,1,0,3,48.0,Yes,No,0
CUST-01032,13,61.35,960.7,One year,Fiber optic,Bank transfer,1,1,0,3,32.7,Yes,No,0
CUST-01033,53,40.19,2162.07,One year,DSL,Bank transfer,2,0,0,2,38.8,Yes,No,0
CUST-01034,23,58.62,1407.57,Month-to-month,Fiber optic,Bank transfer,0,0,0,5,60.9,Yes,No,0
CUST-01035,5,73.8,198.87,Two year,No internet,Electronic check,0,0,1,4,27.9,No,No,0
CUST-01036,54,100.64,5880.86,Month-to-month,DSL,Electronic check,0,1,1,5,51.9,Yes,No,0
CUST-01037,66,52.2,3254.3,Month-to-month,DSL,Credit card,1,0,0,4,44.9,Yes,No,0
CUST-01038,2,73.14,81.56,Month-to-month,Fiber optic,Bank transfer,2,0,2,1,35.1,No,No,0
CUST-01039,32,89.85,2806.85,Month-to-month,No internet,Mailed check,0,0,1,2,43.5,No,Yes,1
CUST-01040,60,22.61,1609.56,Two year,DSL,Credit card,0,0,1,3,41.7,No,No,0
CUST-01041,51,97.74,4912.67,Month-to-month,Fiber optic,Electronic check,2,0,0,2,20.6,No,No,1
CUST-01042,62,48.99,3090.41,Month-to-month,No internet,Electronic check,2,0,2,5,28.9,Yes,Yes,0
CUST-01043,30,82.3,2401.47,Month-to-month,Fiber optic,Credit card,1,0,0,3,22.3,Yes,No,0
CUST-01044,27,80.43,2046.8,Month-to-month,Fiber optic,Electronic check,1,0,1,2,33.9,No,No,1
CUST-01045,52,98.86,5209.16,Month-to-month,DSL,Credit card,0,0,0,3,58.2,No,No,0
CUST-01046,12,87.12,959.16,Month-to-month,Fiber optic,Bank transfer,0,0,0,2,46.7,Yes,No,0
CUST-01047,18,22.7,433.51,One year,Fiber optic,Credit card,2,0,0,1,16.5,No,No,0
CUST-01048,44,57.73,2615.32,Month-to-month,Fiber optic,Electronic check,1,0,0,5,33.9,No,No,0
